Date,CYP,NEER
11/12/2008,?,116.1335
11/13/2008,?,116.6301
11/14/2008,?,116.5665
11/17/2008,?,116.8775
11/18/2008,?,117.1081
11/19/2008,?,116.0184
11/20/2008,?,117.1272
11/21/2008,?,115.6728
11/24/2008,?,115.2055
11/25/2008,?,115.37
11/26/2008,?,115.0002
11/27/2008,?,113.9039
11/28/2008,?,114.3932
12/1/2008,?,113.6648
12/2/2008,?,110.844
12/3/2008,?,111.6713
12/4/2008,?,111.6136
12/5/2008,?,111.9847
12/8/2008,?,111.7611
12/9/2008,?,112.0343
12/10/2008,?,112.2236
12/11/2008,?,112.0616
12/12/2008,?,112.789
12/15/2008,?,112.8328
12/16/2008,?,111.9669
12/17/2008,?,111.9209
12/18/2008,?,111.5771
12/19/2008,?,112.3161
12/22/2008,?,112.6297
12/23/2008,?,112.3101
12/24/2008,?,112.0112
12/29/2008,?,112.2912
12/30/2008,?,112.1299
12/31/2008,?,112.6183
1/2/2009,?,112.9732
1/5/2009,?,113.1636
1/6/2009,?,113.1105
1/7/2009,?,112.8106
1/8/2009,?,111.8398
1/9/2009,?,112.1251
1/12/2009,?,112.5834
1/13/2009,?,111.5833
1/14/2009,?,111.2005
1/15/2009,?,111.5312
1/16/2009,?,110.7582
1/19/2009,?,111.0382
1/20/2009,?,110.7232
1/21/2009,?,110.4254
1/22/2009,?,109.5466
1/23/2009,?,109.117
1/26/2009,?,109.1427
1/27/2009,?,109.4804
1/28/2009,?,109.3718
1/29/2009,?,109.5158
1/30/2009,?,109.0432
2/2/2009,?,
2/3/2009,?,
2/4/2009,?,
2/5/2009,?,
2/6/2009,?,
2/9/2009,?,
2/10/2009,?,
2/11/2009,?,
2/12/2009,?,
2/13/2009,?,
2/16/2009,?,
2/17/2009,?,
2/18/2009,?,
2/19/2009,?,
2/20/2009,?,
2/23/2009,?,
2/24/2009,?,
2/25/2009,?,
2/26/2009,?,
2/27/2009,?,
3/2/2009,?,
3/3/2009,?,
3/4/2009,?,
3/5/2009,?,
3/6/2009,?,
3/9/2009,?,
3/10/2009,?,
3/11/2009,?,
3/12/2009,?,
3/13/2009,?,
3/16/2009,?,
3/17/2009,?,
3/18/2009,?,
3/19/2009,?,
3/20/2009,?,
3/23/2009,?,
3/24/2009,?,
3/25/2009,?,
3/26/2009,?,
3/27/2009,?,
3/30/2009,?,
3/31/2009,?,
4/1/2009,?,
4/2/2009,?,
4/3/2009,?,
4/6/2009,?,
4/7/2009,?,
4/8/2009,?,
4/9/2009,?,
4/14/2009,?,
4/15/2009,?,
4/16/2009,?,
4/17/2009,?,
4/20/2009,?,
4/21/2009,?,
4/22/2009,?,
4/23/2009,?,
4/24/2009,?,
4/27/2009,?,
4/28/2009,?,
4/29/2009,?,
4/30/2009,?,
5/4/2009,?,
5/5/2009,?,
5/6/2009,?,
5/7/2009,?,
5/8/2009,?,
5/11/2009,?,
5/12/2009,?,
5/13/2009,?,
5/14/2009,?,
5/15/2009,?,
5/18/2009,?,
5/19/2009,?,
5/20/2009,?,
5/21/2009,?,
5/22/2009,?,
5/25/2009,?,
5/26/2009,?,
5/27/2009,?,
5/28/2009,?,
5/29/2009,?,
6/1/2009,?,
6/2/2009,?,
6/3/2009,?,
6/4/2009,?,
6/5/2009,?,
6/8/2009,?,
6/9/2009,?,
6/10/2009,?,
6/11/2009,?,
6/12/2009,?,
6/15/2009,?,
6/16/2009,?,
6/17/2009,?,
6/18/2009,?,
6/19/2009,?,
6/22/2009,?,
6/23/2009,?,
6/24/2009,?,
6/25/2009,?,
6/26/2009,?,
6/29/2009,?,
6/30/2009,?,
7/1/2009,?,
7/2/2009,?,
7/3/2009,?,
7/6/2009,?,
7/7/2009,?,
7/8/2009,?,
7/9/2009,?,
7/10/2009,?,
7/13/2009,?,
7/14/2009,?,
7/15/2009,?,
7/16/2009,?,
7/17/2009,?,
7/20/2009,?,
7/21/2009,?,
7/22/2009,?,
7/23/2009,?,
7/24/2009,?,
7/27/2009,?,
7/28/2009,?,
7/29/2009,?,
7/30/2009,?,
7/31/2009,?,
8/3/2009,?,
8/4/2009,?,
8/5/2009,?,
8/6/2009,?,
8/7/2009,?,
8/10/2009,?,
8/11/2009,?,
8/12/2009,?,
8/13/2009,?,
8/14/2009,?,
8/17/2009,?,
8/18/2009,?,
8/19/2009,?,
8/20/2009,?,
8/21/2009,?,
8/24/2009,?,
8/25/2009,?,
8/26/2009,?,
8/27/2009,?,
8/28/2009,?,
8/31/2009,?,
9/1/2009,?,
9/2/2009,?,
9/3/2009,?,
9/4/2009,?,
9/7/2009,?,
9/8/2009,?,
9/9/2009,?,
9/10/2009,?,
9/11/2009,?,
9/14/2009,?,
9/15/2009,?,
9/16/2009,?,
9/17/2009,?,
9/18/2009,?,
9/21/2009,?,
9/22/2009,?,
9/23/2009,?,
9/24/2009,?,
9/25/2009,?,
9/28/2009,?,
9/29/2009,?,
9/30/2009,?,
10/1/2009,?,
10/2/2009,?,
10/5/2009,?,
10/6/2009,?,
10/7/2009,?,
10/8/2009,?,
10/9/2009,?,
10/12/2009,?,
10/13/2009,?,
10/14/2009,?,
10/15/2009,?,
10/16/2009,?,
10/19/2009,?,
10/20/2009,?,
10/21/2009,?,
10/22/2009,?,
10/23/2009,?,
10/26/2009,?,
10/27/2009,?,
10/28/2009,?,
10/29/2009,?,
10/30/2009,?,
11/2/2009,?,
11/3/2009,?,
11/4/2009,?,
11/5/2009,?,
11/6/2009,?,
11/9/2009,?,
11/10/2009,?,
11/11/2009,?,
11/12/2009,?,
11/13/2009,?,
11/16/2009,?,
11/17/2009,?,
11/18/2009,?,
11/19/2009,?,
11/20/2009,?,
11/23/2009,?,
11/24/2009,?,
11/25/2009,?,
11/26/2009,?,
11/27/2009,?,
11/30/2009,?,
12/1/2009,?,
12/2/2009,?,
12/3/2009,?,
12/4/2009,?,
12/7/2009,?,
12/8/2009,?,
12/9/2009,?,
12/10/2009,?,
12/11/2009,?,
12/14/2009,?,
12/15/2009,?,
12/16/2009,?,
12/17/2009,?,
12/18/2009,?,
12/21/2009,?,
12/22/2009,?,
12/23/2009,?,
12/24/2009,?,
12/28/2009,?,
12/29/2009,?,
12/30/2009,?,
12/31/2009,?,
1/4/2010,?,
1/5/2010,?,
1/6/2010,?,
1/7/2010,?,
1/8/2010,?,
1/11/2010,?,
1/12/2010,?,
1/13/2010,?,
1/14/2010,?,
1/15/2010,?,
1/18/2010,?,
1/19/2010,?,
1/20/2010,?,
1/21/2010,?,
1/22/2010,?,
1/25/2010,?,
1/26/2010,?,
1/27/2010,?,
1/28/2010,?,
1/29/2010,?,
2/1/2010,?,
2/2/2010,?,
2/3/2010,?,
2/4/2010,?,
2/5/2010,?,
2/8/2010,?,
2/9/2010,?,
2/10/2010,?,
2/11/2010,?,
2/12/2010,?,
2/15/2010,?,
2/16/2010,?,
2/17/2010,?,
2/18/2010,?,
2/19/2010,?,
2/22/2010,?,
2/23/2010,?,
2/24/2010,?,
2/25/2010,?,
2/26/2010,?,
3/1/2010,?,
3/2/2010,?,
3/3/2010,?,
3/4/2010,?,
3/5/2010,?,
3/8/2010,?,
3/9/2010,?,
3/10/2010,?,
3/11/2010,?,
3/12/2010,?,
3/15/2010,?,
3/16/2010,?,
3/17/2010,?,
3/18/2010,?,
3/19/2010,?,
3/22/2010,?,
3/23/2010,?,
3/24/2010,?,
3/25/2010,?,
3/26/2010,?,
3/29/2010,?,
3/30/2010,?,
3/31/2010,?,
4/1/2010,?,
4/6/2010,?,
4/7/2010,?,
4/8/2010,?,
4/9/2010,?,
4/12/2010,?,
4/13/2010,?,
4/14/2010,?,
4/15/2010,?,
4/16/2010,?,
4/19/2010,?,
4/20/2010,?,
4/21/2010,?,
4/22/2010,?,
4/23/2010,?,
4/26/2010,?,
4/27/2010,?,
4/28/2010,?,
4/29/2010,?,
4/30/2010,?,
5/3/2010,?,
5/4/2010,?,
5/5/2010,?,
5/6/2010,?,
5/7/2010,?,
5/10/2010,?,
5/11/2010,?,
5/12/2010,?,
5/13/2010,?,
5/14/2010,?,
5/17/2010,?,
5/18/2010,?,
5/19/2010,?,
5/20/2010,?,
5/21/2010,?,
5/24/2010,?,
5/25/2010,?,
5/26/2010,?,
5/27/2010,?,
5/28/2010,?,
5/31/2010,?,
6/1/2010,?,
6/2/2010,?,
6/3/2010,?,
6/4/2010,?,
6/7/2010,?,
6/8/2010,?,
6/9/2010,?,
6/10/2010,?,
6/11/2010,?,
6/14/2010,?,
6/15/2010,?,
6/16/2010,?,
6/17/2010,?,
6/18/2010,?,
6/21/2010,?,
6/22/2010,?,
6/23/2010,?,
6/24/2010,?,
6/25/2010,?,
6/28/2010,?,
6/29/2010,?,
6/30/2010,?,
7/1/2010,?,
7/2/2010,?,
7/5/2010,?,
7/6/2010,?,
7/7/2010,?,
7/8/2010,?,
7/9/2010,?,
7/12/2010,?,
7/13/2010,?,
7/14/2010,?,
7/15/2010,?,
7/16/2010,?,
7/19/2010,?,
7/20/2010,?,
7/21/2010,?,
7/22/2010,?,
7/23/2010,?,
7/26/2010,?,
7/27/2010,?,
7/28/2010,?,
7/29/2010,?,
7/30/2010,?,
8/2/2010,?,
8/3/2010,?,
8/4/2010,?,
8/5/2010,?,
8/6/2010,?,
8/9/2010,?,
8/10/2010,?,
8/11/2010,?,
8/12/2010,?,
8/13/2010,?,
8/16/2010,?,
8/17/2010,?,
8/18/2010,?,
8/19/2010,?,
8/20/2010,?,
8/23/2010,?,
8/24/2010,?,
8/25/2010,?,
8/26/2010,?,
8/27/2010,?,
8/30/2010,?,
8/31/2010,?,
9/1/2010,?,
9/2/2010,?,
9/3/2010,?,
9/6/2010,?,
9/7/2010,?,
9/8/2010,?,
9/9/2010,?,
9/10/2010,?,
9/13/2010,?,
9/14/2010,?,
9/15/2010,?,
9/16/2010,?,
9/17/2010,?,
9/20/2010,?,
9/21/2010,?,
9/22/2010,?,
9/23/2010,?,
9/24/2010,?,
9/27/2010,?,
9/28/2010,?,
9/29/2010,?,
9/30/2010,?,
10/1/2010,?,
10/4/2010,?,
10/5/2010,?,
10/6/2010,?,
10/7/2010,?,
10/8/2010,?,
10/11/2010,?,
10/12/2010,?,
10/13/2010,?,
10/14/2010,?,
10/15/2010,?,
10/18/2010,?,
10/19/2010,?,
10/20/2010,?,
10/21/2010,?,
10/22/2010,?,
10/25/2010,?,
10/26/2010,?,
10/27/2010,?,
10/28/2010,?,
10/29/2010,?,
11/1/2010,?,
11/2/2010,?,
11/3/2010,?,
11/4/2010,?,
11/5/2010,?,
11/8/2010,?,
11/9/2010,?,
11/10/2010,?,
11/11/2010,?,
11/12/2010,?,
11/15/2010,?,
11/16/2010,?,
11/17/2010,?,
11/18/2010,?,
11/19/2010,?,
11/22/2010,?,
11/23/2010,?,
11/24/2010,?,
11/25/2010,?,
11/26/2010,?,
11/29/2010,?,
11/30/2010,?,
12/1/2010,?,
12/2/2010,?,
12/3/2010,?,
12/6/2010,?,
12/7/2010,?,
12/8/2010,?,
12/9/2010,?,
12/10/2010,?,
12/13/2010,?,
12/14/2010,?,
12/15/2010,?,
12/16/2010,?,
12/17/2010,?,
12/20/2010,?,
12/21/2010,?,
12/22/2010,?,
12/23/2010,?,
12/24/2010,?,
12/27/2010,?,
12/28/2010,?,
12/29/2010,?,
12/30/2010,?,
12/31/2010,?,
1/3/2011,?,
1/4/2011,?,
1/5/2011,?,
1/6/2011,?,
1/7/2011,?,
1/10/2011,?,
1/11/2011,?,
1/12/2011,?,
1/13/2011,?,
1/14/2011,?,
1/17/2011,?,
1/18/2011,?,
1/19/2011,?,
1/20/2011,?,
1/21/2011,?,
1/24/2011,?,
1/25/2011,?,
1/26/2011,?,
1/27/2011,?,
1/28/2011,?,
1/31/2011,?,
2/1/2011,?,
2/2/2011,?,
2/3/2011,?,
2/4/2011,?,
2/7/2011,?,
2/8/2011,?,
2/9/2011,?,
2/10/2011,?,
2/11/2011,?,
2/14/2011,?,
2/15/2011,?,
2/16/2011,?,
2/17/2011,?,
2/18/2011,?,
2/21/2011,?,
2/22/2011,?,
2/23/2011,?,
2/24/2011,?,
2/25/2011,?,
2/28/2011,?,
3/1/2011,?,
3/2/2011,?,
3/3/2011,?,
3/4/2011,?,
3/7/2011,?,
3/8/2011,?,
3/9/2011,?,
3/10/2011,?,
3/11/2011,?,
3/14/2011,?,
3/15/2011,?,
3/16/2011,?,
3/17/2011,?,
3/18/2011,?,
3/21/2011,?,
3/22/2011,?,
3/23/2011,?,
3/24/2011,?,
3/25/2011,?,
3/28/2011,?,
3/29/2011,?,
3/30/2011,?,
3/31/2011,?,
4/1/2011,?,
4/4/2011,?,
4/5/2011,?,
4/6/2011,?,
4/7/2011,?,
4/8/2011,?,
4/11/2011,?,
4/12/2011,?,
4/13/2011,?,
4/14/2011,?,
4/15/2011,?,
4/18/2011,?,
4/19/2011,?,
4/20/2011,?,
4/21/2011,?,
4/26/2011,?,
4/27/2011,?,
4/28/2011,?,
4/29/2011,?,
5/2/2011,?,
5/3/2011,?,
5/4/2011,?,
5/5/2011,?,
5/6/2011,?,
5/9/2011,?,
5/10/2011,?,
5/11/2011,?,
5/12/2011,?,
5/13/2011,?,
5/16/2011,?,
5/17/2011,?,
5/18/2011,?,
5/19/2011,?,
5/20/2011,?,
5/23/2011,?,
5/24/2011,?,
5/25/2011,?,
5/26/2011,?,
5/27/2011,?,
5/30/2011,?,
5/31/2011,?,
6/1/2011,?,
6/2/2011,?,
6/3/2011,?,
6/6/2011,?,
6/7/2011,?,
6/8/2011,?,
6/9/2011,?,
6/10/2011,?,
6/13/2011,?,
6/14/2011,?,
6/15/2011,?,
6/16/2011,?,
6/17/2011,?,
6/20/2011,?,
6/21/2011,?,
6/22/2011,?,
6/23/2011,?,
6/24/2011,?,
6/27/2011,?,
6/28/2011,?,
6/29/2011,?,
6/30/2011,?,
7/1/2011,?,
7/4/2011,?,
7/5/2011,?,
7/6/2011,?,
7/7/2011,?,
7/8/2011,?,
7/11/2011,?,
7/12/2011,?,
7/13/2011,?,
7/14/2011,?,
7/15/2011,?,
7/18/2011,?,
7/19/2011,?,
7/20/2011,?,
7/21/2011,?,
7/22/2011,?,
7/25/2011,?,
7/26/2011,?,
7/27/2011,?,
7/28/2011,?,
7/29/2011,?,
8/1/2011,?,
8/2/2011,?,
8/3/2011,?,
8/4/2011,?,
8/5/2011,?,
8/8/2011,?,
8/9/2011,?,
8/10/2011,?,
8/11/2011,?,
8/12/2011,?,
8/15/2011,?,
8/16/2011,?,
8/17/2011,?,
8/18/2011,?,
8/19/2011,?,
8/22/2011,?,
8/23/2011,?,
8/24/2011,?,
8/25/2011,?,
8/26/2011,?,
8/29/2011,?,
8/30/2011,?,
8/31/2011,?,
9/1/2011,?,
9/2/2011,?,
9/5/2011,?,
9/6/2011,?,
9/7/2011,?,
9/8/2011,?,
9/9/2011,?,
9/12/2011,?,
9/13/2011,?,
9/14/2011,?,
9/15/2011,?,
9/16/2011,?,
9/19/2011,?,
9/20/2011,?,
9/21/2011,?,
9/22/2011,?,
9/23/2011,?,
9/26/2011,?,
9/27/2011,?,
9/28/2011,?,
9/29/2011,?,
9/30/2011,?,
10/3/2011,?,
10/4/2011,?,
10/5/2011,?,
10/6/2011,?,
10/7/2011,?,
10/10/2011,?,
10/11/2011,?,
10/12/2011,?,
10/13/2011,?,
10/14/2011,?,
10/17/2011,?,
10/18/2011,?,
10/19/2011,?,
10/20/2011,?,
10/21/2011,?,
10/24/2011,?,
10/25/2011,?,
10/26/2011,?,
10/27/2011,?,
10/28/2011,?,
10/31/2011,?,
11/1/2011,?,
11/2/2011,?,
11/3/2011,?,
11/4/2011,?,
11/7/2011,?,
11/8/2011,?,
11/9/2011,?,
11/10/2011,?,
11/11/2011,?,
11/14/2011,?,
11/15/2011,?,
11/16/2011,?,
11/17/2011,?,
11/18/2011,?,
11/21/2011,?,
11/22/2011,?,
11/23/2011,?,
11/24/2011,?,
11/25/2011,?,
11/28/2011,?,
11/29/2011,?,
11/30/2011,?,
12/1/2011,?,
12/2/2011,?,
12/5/2011,?,
12/6/2011,?,
12/7/2011,?,
12/8/2011,?,
12/9/2011,?,
12/12/2011,?,
12/13/2011,?,
12/14/2011,?,
12/15/2011,?,
12/16/2011,?,
12/19/2011,?,
12/20/2011,?,
12/21/2011,?,
12/22/2011,?,
12/23/2011,?,
12/27/2011,?,
12/28/2011,?,
12/29/2011,?,
12/30/2011,?,
1/2/2012,?,
1/3/2012,?,
1/4/2012,?,
1/5/2012,?,
1/6/2012,?,
1/9/2012,?,
1/10/2012,?,
1/11/2012,?,
1/12/2012,?,
1/13/2012,?,
1/16/2012,?,
1/17/2012,?,
1/18/2012,?,
1/19/2012,?,
1/20/2012,?,
1/23/2012,?,
1/24/2012,?,
1/25/2012,?,
1/26/2012,?,
1/27/2012,?,
1/30/2012,?,
1/31/2012,?,
2/1/2012,?,
2/2/2012,?,
2/3/2012,?,
2/6/2012,?,
2/7/2012,?,
2/8/2012,?,
2/9/2012,?,
2/10/2012,?,
2/13/2012,?,
2/14/2012,?,
2/15/2012,?,
2/16/2012,?,
2/17/2012,?,
2/20/2012,?,
2/21/2012,?,
2/22/2012,?,
2/23/2012,?,
2/24/2012,?,
2/27/2012,?,
2/28/2012,?,
2/29/2012,?,
3/1/2012,?,
3/2/2012,?,
3/5/2012,?,
3/6/2012,?,
3/7/2012,?,
3/8/2012,?,
3/9/2012,?,
3/12/2012,?,
3/13/2012,?,
3/14/2012,?,
3/15/2012,?,
3/16/2012,?,
3/19/2012,?,
3/20/2012,?,
3/21/2012,?,
3/22/2012,?,
3/23/2012,?,
3/26/2012,?,
3/27/2012,?,
3/28/2012,?,
3/29/2012,?,
3/30/2012,?,
4/2/2012,?,
4/3/2012,?,
4/4/2012,?,
4/5/2012,?,
4/10/2012,?,
4/11/2012,?,
4/12/2012,?,
4/13/2012,?,
4/16/2012,?,
4/17/2012,?,
4/18/2012,?,
4/19/2012,?,
4/20/2012,?,
4/23/2012,?,
4/24/2012,?,
4/25/2012,?,
4/26/2012,?,
4/27/2012,?,
4/30/2012,?,
5/2/2012,?,
5/3/2012,?,
5/4/2012,?,
5/7/2012,?,
5/8/2012,?,
5/9/2012,?,
5/10/2012,?,
5/11/2012,?,
5/14/2012,?,
5/15/2012,?,
5/16/2012,?,
5/17/2012,?,
5/18/2012,?,
5/21/2012,?,
5/22/2012,?,
5/23/2012,?,
5/24/2012,?,
5/25/2012,?,
5/28/2012,?,
5/29/2012,?,
5/30/2012,?,
5/31/2012,?,
6/1/2012,?,
6/4/2012,?,
6/5/2012,?,
6/6/2012,?,
6/7/2012,?,
6/8/2012,?,
6/11/2012,?,
6/12/2012,?,
6/13/2012,?,
6/14/2012,?,
6/15/2012,?,
6/18/2012,?,
6/19/2012,?,
6/20/2012,?,
6/21/2012,?,
6/22/2012,?,
6/25/2012,?,
6/26/2012,?,
6/27/2012,?,
6/28/2012,?,
6/29/2012,?,
7/2/2012,?,
7/3/2012,?,
7/4/2012,?,
7/5/2012,?,
7/6/2012,?,
7/9/2012,?,
7/10/2012,?,
7/11/2012,?,
7/12/2012,?,
7/13/2012,?,
7/16/2012,?,
7/17/2012,?,
7/18/2012,?,
7/19/2012,?,
7/20/2012,?,
7/23/2012,?,
7/24/2012,?,
7/25/2012,?,
7/26/2012,?,
7/27/2012,?,
7/30/2012,?,
7/31/2012,?,
8/1/2012,?,
8/2/2012,?,
8/3/2012,?,
8/6/2012,?,
8/7/2012,?,
8/8/2012,?,
8/9/2012,?,
8/10/2012,?,
8/13/2012,?,
8/14/2012,?,
8/15/2012,?,
8/16/2012,?,
8/17/2012,?,
8/20/2012,?,
8/21/2012,?,
8/22/2012,?,
8/23/2012,?,
8/24/2012,?,
8/27/2012,?,
8/28/2012,?,
8/29/2012,?,
8/30/2012,?,
8/31/2012,?,
9/3/2012,?,
9/4/2012,?,
9/5/2012,?,
9/6/2012,?,
9/7/2012,?,
9/10/2012,?,
9/11/2012,?,
9/12/2012,?,
9/13/2012,?,
9/14/2012,?,
9/17/2012,?,
9/18/2012,?,
9/19/2012,?,
9/20/2012,?,
9/21/2012,?,
9/24/2012,?,
9/25/2012,?,
9/26/2012,?,
9/27/2012,?,
9/28/2012,?,
10/1/2012,?,
10/2/2012,?,
10/3/2012,?,
10/4/2012,?,
10/5/2012,?,
10/8/2012,?,
10/9/2012,?,
10/10/2012,?,
10/11/2012,?,
10/12/2012,?,
10/15/2012,?,
10/16/2012,?,
10/17/2012,?,
10/18/2012,?,
10/19/2012,?,
10/22/2012,?,
10/23/2012,?,
10/24/2012,?,
10/25/2012,?,
10/26/2012,?,
10/29/2012,?,
10/30/2012,?,
10/31/2012,?,
11/1/2012,?,
11/2/2012,?,
11/5/2012,?,
11/6/2012,?,
11/7/2012,?,
11/8/2012,?,
11/9/2012,?,
11/12/2012,?,
11/13/2012,?,
11/14/2012,?,
11/15/2012,?,
11/16/2012,?,
11/19/2012,?,
11/20/2012,?,
11/21/2012,?,
11/22/2012,?,
11/23/2012,?,
11/26/2012,?,
11/27/2012,?,
11/28/2012,?,
11/29/2012,?,
11/30/2012,?,
12/3/2012,?,
12/4/2012,?,
12/5/2012,?,
12/6/2012,?,
12/7/2012,?,
12/10/2012,?,
12/11/2012,?,
12/12/2012,?,
12/13/2012,?,
12/14/2012,?,
12/17/2012,?,
12/18/2012,?,
12/19/2012,?,
12/20/2012,?,
12/21/2012,?,
12/24/2012,?,
12/27/2012,?,
12/28/2012,?,
12/31/2012,?,
1/2/2013,?,
1/3/2013,?,
1/4/2013,?,
1/7/2013,?,
1/8/2013,?,
1/9/2013,?,
1/10/2013,?,
1/11/2013,?,
1/14/2013,?,
1/15/2013,?,
1/16/2013,?,
1/17/2013,?,
1/18/2013,?,
1/21/2013,?,
1/22/2013,?,
1/23/2013,?,
1/24/2013,?,
1/25/2013,?,
1/28/2013,?,
1/29/2013,?,
1/30/2013,?,
1/31/2013,?,
2/1/2013,?,
2/4/2013,?,
2/5/2013,?,
2/6/2013,?,
2/7/2013,?,
2/8/2013,?,
2/11/2013,?,
2/12/2013,?,
2/13/2013,?,
2/14/2013,?,
2/15/2013,?,
2/18/2013,?,
2/19/2013,?,
2/20/2013,?,
2/21/2013,?,
2/22/2013,?,
2/25/2013,?,
2/26/2013,?,
2/27/2013,?,
2/28/2013,?,
3/1/2013,?,
3/4/2013,?,
3/5/2013,?,
3/6/2013,?,
3/7/2013,?,
3/8/2013,?,
3/11/2013,?,
3/12/2013,?,
3/13/2013,?,
3/14/2013,?,
3/15/2013,?,
3/18/2013,?,
3/19/2013,?,
3/20/2013,?,
3/21/2013,?,
3/22/2013,?,
3/25/2013,?,
3/26/2013,?,
3/27/2013,?,
3/28/2013,?,
4/2/2013,?,
4/3/2013,?,
4/4/2013,?,
4/5/2013,?,
4/8/2013,?,
4/9/2013,?,
4/10/2013,?,
4/11/2013,?,
4/12/2013,?,
4/15/2013,?,
4/16/2013,?,
4/17/2013,?,
4/18/2013,?,
4/19/2013,?,
4/22/2013,?,
4/23/2013,?,
4/24/2013,?,
4/25/2013,?,
4/26/2013,?,
4/29/2013,?,
4/30/2013,?,
5/2/2013,?,
5/3/2013,?,
5/6/2013,?,
5/7/2013,?,
5/8/2013,?,
5/9/2013,?,
5/10/2013,?,
5/13/2013,?,
5/14/2013,?,
5/15/2013,?,
5/16/2013,?,
5/17/2013,?,
5/20/2013,?,
5/21/2013,?,
5/22/2013,?,
5/23/2013,?,
5/24/2013,?,
5/27/2013,?,
5/28/2013,?,
5/29/2013,?,
5/30/2013,?,
5/31/2013,?,
6/3/2013,?,
6/4/2013,?,
6/5/2013,?,
6/6/2013,?,
6/7/2013,?,
6/10/2013,?,
6/11/2013,?,
6/12/2013,?,
6/13/2013,?,
6/14/2013,?,
6/17/2013,?,
6/18/2013,?,
6/19/2013,?,
6/20/2013,?,
6/21/2013,?,
6/24/2013,?,
6/25/2013,?,
6/26/2013,?,
6/27/2013,?,
6/28/2013,?,
7/1/2013,?,
7/2/2013,?,
7/3/2013,?,
7/4/2013,?,
7/5/2013,?,
7/8/2013,?,
7/9/2013,?,
7/10/2013,?,
7/11/2013,?,
7/12/2013,?,
7/15/2013,?,
7/16/2013,?,
7/17/2013,?,
7/18/2013,?,
7/19/2013,?,
7/22/2013,?,
7/23/2013,?,
7/24/2013,?,
7/25/2013,?,
7/26/2013,?,
7/29/2013,?,
7/30/2013,?,
7/31/2013,?,
8/1/2013,?,
8/2/2013,?,
8/5/2013,?,
8/6/2013,?,
8/7/2013,?,
8/8/2013,?,
8/9/2013,?,
8/12/2013,?,
8/13/2013,?,
8/14/2013,?,
8/15/2013,?,
8/16/2013,?,
8/19/2013,?,
8/20/2013,?,
8/21/2013,?,
8/22/2013,?,
8/23/2013,?,
8/26/2013,?,
8/27/2013,?,
8/28/2013,?,
8/29/2013,?,
8/30/2013,?,
9/2/2013,?,
9/3/2013,?,
9/4/2013,?,
9/5/2013,?,
9/6/2013,?,
9/9/2013,?,
9/10/2013,?,
9/11/2013,?,
9/12/2013,?,
9/13/2013,?,
9/16/2013,?,
9/17/2013,?,
9/18/2013,?,
9/19/2013,?,
9/20/2013,?,
9/23/2013,?,
9/24/2013,?,
9/25/2013,?,
9/26/2013,?,
9/27/2013,?,
9/30/2013,?,
10/1/2013,?,
10/2/2013,?,
10/3/2013,?,
10/4/2013,?,
10/7/2013,?,
10/8/2013,?,
10/9/2013,?,
10/10/2013,?,
10/11/2013,?,
10/14/2013,?,
10/15/2013,?,
10/16/2013,?,
10/17/2013,?,
10/18/2013,?,
10/21/2013,?,
10/22/2013,?,
10/23/2013,?,
10/24/2013,?,
10/25/2013,?,
10/28/2013,?,
10/29/2013,?,
10/30/2013,?,
10/31/2013,?,
11/1/2013,?,
11/4/2013,?,
11/5/2013,?,
11/6/2013,?,
11/7/2013,?,
11/8/2013,?,
11/11/2013,?,
11/12/2013,?,
11/13/2013,?,
11/14/2013,?,
11/15/2013,?,
11/18/2013,?,
11/19/2013,?,
11/20/2013,?,
11/21/2013,?,
11/22/2013,?,
11/25/2013,?,
11/26/2013,?,
11/27/2013,?,
11/28/2013,?,
11/29/2013,?,
12/2/2013,?,
12/3/2013,?,
12/4/2013,?,
12/5/2013,?,
12/6/2013,?,
12/9/2013,?,
12/10/2013,?,
12/11/2013,?,
12/12/2013,?,
12/13/2013,?,
12/16/2013,?,
12/17/2013,?,
12/18/2013,?,
12/19/2013,?,
12/20/2013,?,
12/23/2013,?,
12/24/2013,?,
12/27/2013,?,
12/30/2013,?,
12/31/2013,?,
1/2/2014,?,
1/3/2014,?,
1/6/2014,?,
1/7/2014,?,
1/8/2014,?,
1/9/2014,?,
1/10/2014,?,
1/13/2014,?,
1/14/2014,?,
1/15/2014,?,
1/16/2014,?,
1/17/2014,?,
1/20/2014,?,
1/21/2014,?,
1/22/2014,?,
1/23/2014,?,
1/24/2014,?,
1/27/2014,?,
1/28/2014,?,
1/29/2014,?,
1/30/2014,?,
1/31/2014,?,
2/3/2014,?,
2/4/2014,?,
2/5/2014,?,
2/6/2014,?,
2/7/2014,?,
2/10/2014,?,
2/11/2014,?,
2/12/2014,?,
2/13/2014,?,
2/14/2014,?,
2/17/2014,?,
2/18/2014,?,
2/19/2014,?,
2/20/2014,?,
2/21/2014,?,
2/24/2014,?,
2/25/2014,?,
2/26/2014,?,
2/27/2014,?,
2/28/2014,?,
3/3/2014,?,
3/4/2014,?,
3/5/2014,?,
3/6/2014,?,
3/7/2014,?,
3/10/2014,?,
3/11/2014,?,
3/12/2014,?,
3/13/2014,?,
3/14/2014,?,
3/17/2014,?,
3/18/2014,?,
3/19/2014,?,
3/20/2014,?,
3/21/2014,?,
3/24/2014,?,
3/25/2014,?,
3/26/2014,?,
3/27/2014,?,
